title,url,publish_time,content,cleaned_text
Pro-life influencer attacked in NYC files lawsuit after DA Alvin Bragg drops case,https://www.foxnews.com/media/pro-life-influencer-attacked-nyc-files-lawsuit-after-da-alvin-bragg-drops-case,"November 21, 2025 6:30am EST","A conservative pro-life influencer who went viral after being punched in the face during a street interview inNew York Cityhas filed a lawsuit against her alleged attacker.
Savannah Craven Antao,pro-life activistand host of the YouTube channel ""Her Patriot Voice,"" says she was conducting man on the street interviews for the organization Live Action on April 3 when she was repeatedly struck by Brianna J. Rivers, 30, of the Bronx.
According to the complaint, filed Nov. 18 in Bronx Supreme Court, Craven Antao went to the emergency room for stitches after the attack, incurring more than $3,000 in medical bills. Her attorneys at the Thomas More Society allege that Rivers has ""knowingly, willfully and maliciously continued to mock [Savannah] and her views online in order to further inflict emotional distress.""
The lawsuit also claims Rivers mocked Craven Antao’s religious beliefs and marketed merchandise referencing the assault. One alleged post showed a T-shirt design with the word ""BAM!"" and an image of a fist striking a face — which the complaint says Rivers and her cousin created to raise money for her legal defense.
PRO-LIFE INFLUENCER SPEAKS OUT AFTER NYC ATTACKER GOES UNPUNISHED DUE TO PROSECUTOR'S ERROR
Craven Antao’s attorneys say the influencer has suffered symptoms of post-traumatic stress disorder and has received hundreds of death threats since the incident. The suit seeks compensatory and punitive damages for assault, battery and intentional infliction of emotional distress.
Rivers was initially charged with second-degree assault, but the case was dismissed in July after Manhattan District Attorney Alvin Bragg's office failed to turn over discovery on time. The lawsuit criticizesBragg’s officefor downgrading the charge to a misdemeanor and later allowing it to lapse.
Craven Antao also slammed Bragg's handling of her case in an interview with Fox News Digital this week.
""I have to look over my shoulder and worry about if somebody who supports her actions — there are a lot of people out there that do — that they’re going to try to do something else,"" she said. ""Because what the DA Alvin Bragg himself has shown to people, with letting this case be dropped, is that they can go assault somebody and hurt them if they disagree with them and nothing is going to happen.""
WOMAN CAUGHT ON CAMERA ALLEGEDLY LUNGING AT MAGA ACTIVIST IN VIRAL CONFRONTATION
In September, Bragg’s office issueda statementacknowledging a filing error and apologizing to Craven Antao.
""Every victim deserves their day in court, and our office has reached out to apologize to Ms. Craven Antao for the unacceptable error of missing the discovery deadline,"" a spokesperson said. ""We are taking immediate internal steps in light of this case.""
Craven Antao said she decided tofile the lawsuitto hold Rivers accountable and send a message.
""First, I’d really appreciate my over $3,000 in medical bills to be paid off, because I should not be responsible for those,"" she said. ""Second, it’s to send a message — hopefully to show her that she can’t do this again.""
""Honestly, I hope that she eventually finds God,"" she continued. ""That's what I pray for, because it's obvious that she's got a lot of deep trauma rooted, and she takes it out on other people.""
Thomas More Society attorney Christopher Ferrara said Bragg’s handling of the case forced them to take civil action against Rivers.
""Savannah was violently assaulted for peacefully expressing her pro-life beliefs and then humiliated all over again when the attacker went online to glorify it,"" he said in a statement. ""The D.A.’s office had every opportunity to pursue justice and due to their incompetency or lack of will, failed to prosecute this vicious assault. Their refusal left us with no choice but to file civil action to hold Rivers accountable.""
Craven Antao also linked her fears to broader safety concerns for conservative figures, citing the recent killing of Turning Point USA founder Charlie Kirk.
""If they could do it to somebody like him, who has the resources to have the security and the checks and all the people surrounding him, what does this say for just average journalists … who don’t have the means to hire a whole security team and be armed?"" she said.
""With all the threats online and the comments she 'likes,' encouraging her behavior, it makes me wonder if the wrong person is going to find me next time and something worse will happen,"" she continued.
Rivers previously apologized in anApril 5 Facebook post,saying she was sorry ""but cannot sit around and allow you to continue pushing this one-sided narrative.""
""I understand hands being put on someone is never the answer, but throwing rocks and hiding hands is worse. Savannah is a professional antagonist, not a ‘reporter,’ and the truth will be told,"" she added.
The Manhattan DA’s office and Rivers did not respond to Fox News Digital’s requests for comment.
Fox News' Michael Dorgan contributed to this article.",conservative prolife influencer viral punch face during street interview innew york cityhas file lawsuit against allege attacker savannah craven antaoprolife activistand host youtube channel patriot voice say conduct man street interview organization live action april repeatedly strike brianna river bronx accord complaint file nov bronx supreme court craven antao emergency room stitch attack incur more medical bill attorney thomas more society allege river knowingly willfully maliciously continue mock savannah view online order further inflict emotional distress lawsuit claim river mock craven antao’s religious belief market merchandise reference assault one allege post show tshirt design word bam image fist strike face complaint say river cousin create raise money legal defense prolife influencer speak out nyc attacker unpunished due prosecutor error craven antao’s attorney say influencer suffer symptom posttraumatic stress disorder receive hundred death threat since incident suit seek compensatory punitive damage assault battery intentional infliction emotional distress river initially charge seconddegree assault case dismiss july manhattan district attorney alvin bragg office fail turn over discovery lawsuit criticizesbragg’s officefor downgrade charge misdemeanor later allow lapse craven antao slam bragg handle case interview fox news digital week look over shoulder worry somebody support action lot out they’re try something else say because alvin bragg himself show let case drop assault somebody hurt disagree nothing happen woman catch camera allegedly lunge maga activist viral confrontation september bragg’s office issueda statementacknowledging file error apologize craven antao every victim deserve day court office reach out apologize craven antao unacceptable error miss discovery deadline spokesperson say take immediate internal step light case craven antao say decide tofile lawsuitto hold river accountable send message first i’d really appreciate over medical bill pay off because responsible say second it’s send message hopefully show can’t again honestly hope eventually find god continue thats pray because obvious shes get lot deep trauma root take out other thomas more society attorney christopher ferrara say bragg’s handle case force take civil action against river savannah violently assault peacefully express prolife belief humiliate over again attacker online glorify say statement da’s office every opportunity pursue justice due incompetency lack fail prosecute vicious assault refusal leave choice file civil action hold river accountable craven antao link fear broader safety concern conservative figure cite recent kill turn point usa founder charlie kirk somebody resource security check surround say average journalist don’t mean hire whole security team arm say threat online comment encourage behavior make wonder wrong person find next something worse happen continue river previously apologize anapril facebook postsaying sorry cannot sit around allow continue push onesided narrative understand hand put someone never answer throw rock hide hand worse savannah professional antagonist ‘reporter’ truth tell add manhattan da’s office river respond fox news digital’s request comment fox news michael dorgan contribute article
Missouri attorney general takes new legal aim at mail-order abortion pills over safety concerns,https://www.foxnews.com/politics/missouri-attorney-general-new-legal-aim-mail-order-abortion-pills-over-safety-concerns,"November 20, 2025 10:30pm EST","Missouri Attorney GeneralCatherine Hanaway announced Thursday she is expanding the state’s fight against mail-order abortion pills, targeting a recently approved generic version of mifepristone that she argues sends women to hospitals with ""life-threatening complications"" and is being pushed into the marketplace without ""basic medical safeguards.""
The filing challenges the Food and Drug Administration’s (FDA) Sept. 30 approval of ageneric mifepristoneproduced by Evita Solutions, arguing that the drug’s risks are ""well-documented and worsening with further study.""
The lawsuit alleges manufacturers have relied on ""weakened safety standards"" that were ""originally designed to catch dangerous conditions such as ectopic pregnancies,"" which can only be identified through an in-person medical exam.
""Mifepristone is sending women to the hospital with life-threatening complications, and yet drug companies continue pushing new versions of it into the market without basic medical safeguards,"" Hanaway said. ""Mail-order abortion drugs are dangerous when taken without in-person care, and Missouri will not stand by while manufacturers gamble with women’s lives.""
HAWLEY BLASTS FDA APPROVAL OF NEW ABORTION DRUG, CITES SAFETY AND TRUST CONCERNS
The case builds on Missouri’s multi-state challenge to what officials allege is theFDA’s ""dismantling of critical safety protections""surrounding mifepristone.
Federal law has long banned the mailing of abortion drugs, yet distributors and telehealth networks have built a nationwide system that delivers the pills to women in every state, often without in-person medical screenings or follow-up care.
Missouri, joined by Kansas and Idaho, is asking the court to block the new approval, restore pre-2016 safety standards that required in-person medical evaluations and stop drugmakers and distributors from mailing abortion pills nationwide in violation of federal law.
FLORIDA CITES MAFIA LAW, HITS PLANNED PARENTHOOD WITH SUIT OVER CLAIM ABORTION PILL 'SAFER THAN TYLENOL'
Hanaway pointed to the drug’s labeling, which notes that roughly 1 in 25 women who takechemical abortion drugsend up in the emergency room and many suffer hemorrhaging, infection or require surgery. She said complications are even more common when the pills come through the mail without medical oversight.
""No caring physician would call mifepristone ‘as safe as Tylenol,’"" she said. ""That claim was always false. Women are ending up in emergency rooms, and manufacturers know it. If the FDA is reevaluating the brand-name drug’s safety, then it needs to stop rubber-stamping new mail-order generic versions before more women are hurt.""
Hanaway’s filing comes as Republican lawmakers in Washington continue pressing the FDA to tightenoversight of abortion pillsand restore safety guardrails rolled back in recent years.
ARREST WARRANT ISSUED FOR CALIFORNIA DOCTOR IN LOUISIANA ABORTION PILL CASE
During a recent press call, Sen. Josh Hawley, R-Mo., urged the FDA to ""follow the science to put back safety guardrails"" and questioned the agency’s partnerships with abortion-pill manufacturers, including Evita Solutions, the company behind the generic drug targeted in Hanaway’s lawsuit.
Sen. Bill Cassidy, R-La., said he and otherRepublican senatorshave demanded answers from the FDA about its decision to approve the new drug but have yet to receive a response.
Evita Solutions did not immediately respond to Fox News Digital’s request for comment.
Fox News Digital’s Leo Briceno contributed to this report.",missouri attorney generalcatherine hanaway announce thursday expand state’s fight against mailorder pill target recently approve generic version mifepristone argue send woman hospital lifethreatening complication push into marketplace without basic medical safeguard file challenge food drug administration’s fda sept approval ageneric mifepristoneproduced evita solution argue drug’s risk welldocumented worsen further study lawsuit allege manufacturer rely weaken safety standard originally design catch dangerous condition such ectopic pregnancy only identify through inperson medical exam mifepristone send woman hospital lifethreatening complication yet drug company continue push version into market without basic medical safeguard hanaway say mailorder drug dangerous take without inperson care missouri stand while manufacturer gamble women’s live hawley blast fda approval drug cite safety trust concern case build missouri’s multistate challenge official allege thefda’s dismantle critical safety protectionssurrounding mifepristone federal law long ban mail drug yet distributor telehealth network build nationwide system deliver pill woman every state often without inperson medical screening followup care missouri join kansa idaho ask court block approval restore pre safety standard require inperson medical evaluation stop drugmakers distributor mail pill nationwide violation federal law florida cite mafia law hit plan parenthood suit over claim pill safer tylenol hanaway point drug’s label note roughly woman takechemical drugsend emergency room many suffer hemorrhage infection require surgery say complication even more common pill come through mail without medical oversight care physician call mifepristone ‘as safe tylenol’ say claim always false woman end emergency room manufacturer know fda reevaluate brandname drug’s safety need stop rubberstamp mailorder generic version before more woman hurt hanaway’s file come republican lawmaker washington continue press fda tightenoversight pillsand restore safety guardrail roll back recent arrest warrant issue california doctor louisiana pill case during recent press call sen josh hawley rmo urge fda follow science put back safety guardrail question agency’s partnership abortionpill manufacturer include evita solution company behind generic drug target hanaway’s lawsuit sen bill cassidy rla say otherrepublican senatorshave demand answer fda decision approve drug yet receive response evita solution immediately respond fox news digital’s request comment fox news digital’s leo briceno contribute report
Pro-life pregnancy centers see client increase after Supreme Court decision: study,https://www.foxnews.com/politics/pro-life-pregnancy-centers-see-client-increase-after-supreme-court-decision-study,"November 17, 2025 4:31pm EST","Facilities designed to discourage abortion have seen tens of thousands of additional clients in the wake of theSupreme Court’slandmark Dobbs ruling, according to a study published Monday.
The Charlotte Lozier Institute, the research arm of the pro-life organization SBA Pro-Life America, found in its annualreportthat the facilities, often known as pregnancy resource centers, surpassed one million clients for the first time in 2024.
That total is up from 974,965 in 2022, when the high court scrapped the federal right to abortion and flipped the issue back into the hands of states. The study looked at data from roughly 3,000 facilities nationwide.
The centers poured nearly half a billion dollars into supporting their clients, and the dollar value of material goods, such as diapers, strollers and cribs, provided to clients rose 48% from 2022.
NEWSOM BAILS OUT PLANNED PARENTHOOD WITH $140M TO KEEP 100 CLINICS OPEN AFTER TRUMP CUTS
Marjorie Dannenfelser, president of SBA Pro-Life America, told reporters on Monday the centers were an answer to theprevalence of abortionsince Dobbs that the Charlotte Lozier Institute has attributed, at least in part, to easy access to abortion pills, which people can purchase by mail.
Pregnancy resource centers have ""become even more important, especially with the horrific national policy that we have on the abortion drug which has led to the increase of abortions to around 1.1 million,"" Dannenfelser said.
""You have a Planned Parenthood organization and a big abortion movement that, to the problem of addiction, says when she enters a clinic, or she goes online, ‘Here's your pill. Have a nice life,’"" Dannenfelser said.
MAJOR PRO-LIFE GROUP DEMANDS INVESTIGATION INTO ABORTION PILL BILLBOARDS IN FLORIDA
""Pregnancy centers, with the support of care workers, are going to the roots of the problem, to addiction, domestic abuse, homelessness, of the problem of just physically getting to your job so that you can do your job and support your family, the question of finishing school that you find yourself needing more resources and community and help at a moment where you want to say yes to your child and you also want to say yes to your own life and its trajectory,"" she said.
Pregnancy centers have faced criticism, largely from the left, that they deceive their clients and donors into thinking they are not firmly against abortion and mislead clients about their ability to practice medicine. Alawsuitcentered on that fight is pending before the Supreme Court; the high court will hear oral arguments in the case next month.
The report showed that clinics offer a range of services, from providing tangible items to adoption agency services, counseling and a variety of medical services, including abortion pill reversal, pregnancy tests, ultrasounds and STD screening.
The Charlotte Lozier Institute also said it found that more than 60% of women who have had abortions would rather have given birth if they had had more emotional and financial support.
""When we have the courage to ask the questions of real women in the real world, this is what we find over and over and over again,"" Dannenfelser said.",facility design discourage see ten thousand additional client wake thesupreme court’slandmark dobbs rule accord study publish monday charlotte lozier institute research arm prolife organization sba prolife america find annualreportthat facility often know pregnancy resource center surpass one million client first total high court scrap federal right flip issue back into hand state study look data roughly facility nationwide center pour nearly half billion dollar into support client dollar value material good such diaper stroller crib provide client rise newsom bail out plan parenthood keep clinic open trump cut marjorie dannenfelser president sba prolife america tell reporter monday center answer theprevalence abortionsince dobbs charlotte lozier institute attribute least part easy access pill purchase mail pregnancy resource center become even more important especially horrific national policy drug lead increase around million dannenfelser say plan parenthood organization big movement problem addiction say enter clinic online ‘heres pill nice life’ dannenfelser say major prolife group demand investigation into pill billboard florida pregnancy center support care worker root problem addiction domestic abuse homelessness problem physically get job job support family question finish school find yourself need more resource community help moment want say yes child want say yes own life trajectory say pregnancy center face criticism largely leave deceive client donor into think firmly against mislead client ability practice medicine alawsuitcentered fight pending before supreme court high court hear oral argument case next month report show clinic offer range service provide tangible item adoption agency service counsel variety medical service include pill reversal pregnancy test ultrasound std screen charlotte lozier institute say find more woman rather give birth more emotional financial support courage ask question real woman real world find over over over again dannenfelser say
"Northwestern Student Committee gets donated ‘reproductive vending machine’ with free Plan B, condoms, Narcan",https://www.foxnews.com/media/northwestern-student-committee-gets-donated-reproductive-vending-machine-free-plan-b-condoms-narcan,"November 14, 2025 12:00pm EST","The Health and Wellness committee at Northwestern University is planning to install a ""reproductive vending machine"" that will dispense freePlan B, condoms, tampons, lubricant, urine test kits and Narcan, the student newspaper announced this week.
In arecent articlein The Daily Northwestern, the paper said the university's Health and Wellness committee, which isdescribed as""Advocating for projects and initiatives that improve the quality of undergraduate mental and physical health,"" on Northwestern's Associated Student Government website, is anticipating the delivery of the reproductive vending machine ""sometime in the next few weeks.""
It will be put in the school's Norris University Center Underground and was donated by Canteen, a vending machine service, according to the report.
FLORIDA CITES MAFIA LAW, HITS PLANNED PARENTHOOD WITH SUIT OVER CLAIM ABORTION PILL 'SAFER THAN TYLENOL'
Students will be able to use their university-issued Wildcard to access the products, which will be free but limited to prevent reselling, The Daily Northwestern reported.
In a statement to Fox News Digital, Kristan Hawkins, president of Students for Life of America, said that ""The first question parents and taxpayers need to ask when they hear that this kind of machine has been permitted on acollege campusis whether the school is even worth the money.""
Hawkins, whose organization has over 1,600 groups in all 50 states, said that she is concerned because Plan B can act as an abortifacient and that the drug could be misused by abusers.
""There is a crisis underway on our campuses, wherefree speech is suppressed, anddestructive worldviews are championed, without a thought about what we are really teaching our young people,"" Hawkins said.
Students for Life of America has vowed to oppose the initiative.
""Plan B empowers abusers and minimizes the value of a new life that can be created through sex,"" Hawkins added. ""And if you take the time to read the label, Plan B can also destroy young life. This isn’t new information, but a baby is not the problem. We’ll be working with our Students for Life group on campus to oppose this reckless and sad idea, which is something we so often have to do. Plan A is stay in school, get married, and have children. But if a child arrives, welcome him or her.""
Plan B, also known as the ""morning-after pill,"" is a female hormone that prevents ovulation and is used as an emergency contraceptive to prevent pregnancy after unprotected sex or failure of other forms of birth control, according to RxList.com.
Fox News Digital has reached out to Northwestern University and Canteen for comment.
WHAT IS MIFEPRISTONE? ABORTION MEDICATION IN FOCUS AFTER SUPREME COURT ROE V. WADE DECISION",health wellness committee northwestern university plan install reproductive vend machine dispense freeplan condom tampon lubricant urine test kit narcan student newspaper announce week arecent articlein daily northwestern paper say university health wellness committee isdescribed asadvocating project initiative improve quality undergraduate mental physical health northwesterns associate student government website anticipate delivery reproductive vend machine sometime next few week put school norris university center underground donate canteen vend machine service accord report florida cite mafia law hit plan parenthood suit over claim pill safer tylenol student able use universityissued wildcard access product free limit prevent resell daily northwestern report statement fox news digital kristan hawkins president student life america say first question parent taxpayer need ask hear kind machine permit acollege campusis whether school even worth money hawkins whose organization over group state say concern because plan act abortifacient drug misuse abuser crisis underway campus wherefree speech suppress anddestructive worldviews champion without think really teach young hawkins say student life america vow oppose initiative plan empower abuser minimize value life create through sex hawkins add take read label plan destroy young life isn’t information baby problem we’ll work student life group campus oppose reckless sad idea something often plan stay school get marry child child arrive welcome plan know morningafter pill female hormone prevent ovulation use emergency contraceptive prevent pregnancy unprotected sex failure other form birth control accord rxlistcom fox news digital reach out northwestern university canteen comment mifepristone medication focus supreme court roe wade decision
Record 40% of young women want to flee US: poll,https://www.foxnews.com/politics/record-40-young-women-want-flee-us-poll,"November 13, 2025 7:52am EST","A new survey found that a record number of young women are interested infleeing the U.S.and moving abroad permanently.
Gallup recently foundfor the second year in a row that approximately one in five Americans say they would like to leave the U.S. and move to another country permanently.
However, a growing number of young women expressed interest in fleeing the country. According to the polling firm, 40% of women ages 15 to 44 said they would move abroad permanently if given the opportunity. Gallup noted that in 2014, only one-quarter as many women of that age bracket expressed a desire to leave the country.
FOX NEWS VOTER POLL: HOW SPANBERGER WON VIRGINIA GOVERNOR
By contrast, 19% of the young women's male counterparts said they would like to leave the U.S. for good, marking what Gallup said was the widest gap it had recorded in this trend. Gallup also noted that few countries had shown this kind of gender gap in a desire to migrate since it started measuring the question globally in 2007.
The polling firm said the first decisive increase in the number of young women looking to leave the U.S. occurred in 2016, as then-President Barack Obama's second term came to a close. The 2016 survey was conducted in June and July, after both parties chose their presumptive nominees for thepresidential election. While the results seem to be political in nature, Gallup assessed that the results suggested a ""broader shift"" among young women rather than ""a solely partisan one.""
The results of the survey come on the heels of an election in which Democratic candidates won big with voters from that same group.
In the high-stakesVirginia gubernatorial race, Democrat Abigail Spanberger defeated Republican Winsome Earle-Sears. A Fox News poll found that Spanberger benefited from a significant gender gap with 65% of women casting their ballots for her, while just 35% of women voted for Earle-Sears. While Earle-Sears had higher support among men, the gap between the two candidates was much smaller. The Fox News poll found Spanberger trailed Earle-Sears by just 4 points among men, paling in comparison to the Democrat's 30-point advantage with women.
In an ad released just over a month before the election, Spanberger hit Earle-Sears for her opposition to abortion. When asked about the video, a spokesperson for Spanberger told Fox News Digital that it was important that voters know about Earle-Sears' position.
""The Republican nominee in this race has called abortion 'wicked' and just this year handwrote a note on Virginia’s proposed constitutional amendment protecting reproductive rights in Virginia making clear that she is ‘morally opposed,'"" the spokesperson said.
This could signal a ripple effect from the Supreme Court's landmark ruling in 2022, which overturned Roe v. Wade. Since then, Democrats, including former Vice PresidentKamala Harris, have used their platforms to address reproductive rights. While Harris lost on the issue, it seemed to work for Spanberger, who is set to be Virginia's first female governor.",survey find record number young woman interest infleeing usand move abroad permanently gallup recently foundfor second row approximately one five american say leave move another country permanently grow number young woman express interest flee country accord poll firm woman age say move abroad permanently give opportunity gallup note only onequarter many woman age bracket express desire leave country fox news voter poll spanberger win virginia governor contrast young womens male counterpart say leave good mark gallup say widest gap record trend gallup note few country show kind gender gap desire migrate since start measure question globally poll firm say first decisive increase number young woman look leave occur thenpresident barack obamas second term come close survey conduct june july both party choose presumptive nominee thepresidential election while result seem political nature gallup assess result suggest broader shift among young woman rather solely partisan one result survey come heel election democratic candidate win big voter same group highstakesvirginia gubernatorial race democrat abigail spanberger defeat republican winsome earlesears fox news poll find spanberger benefit significant gender gap woman cast ballot while woman vote earlesears while earlesears higher support among men gap between two candidate much smaller fox news poll find spanberger trail earlesears point among men pal comparison democrat point advantage woman release over month before election spanberger hit earlesears opposition ask video spokesperson spanberger tell fox news digital important voter know earlesears position republican nominee race call wicked handwrote note virginia’s propose constitutional amendment protect reproductive right virginia make clear ‘morally oppose spokesperson say signal ripple effect supreme court landmark rule overturn roe wade since democrat include former vice presidentkamala harris use platform address reproductive right while harris lose issue seem work spanberger set virginia first female governor
"Florida cites mafia law, hits Planned Parenthood with suit over claim abortion pill 'safer than Tylenol'",https://www.foxnews.com/politics/florida-cites-mafia-law-hits-planned-parenthood-suit-over-claim-abortion-pill-safer-than-tylenol,"November 7, 2025 3:48pm EST","Florida Attorney GeneralJames Uthmeier told Fox News Digital on Friday it is ""blatantly false"" to claim that a popular abortion-inducing drug now under federal review is ""safer than Tylenol,"" launching a multimillion-dollar lawsuit and citing RICO statutes.
Mifepristone, a pharmaceutical that blocks pregnancy hormone progesterone, is often utilized as part of a two-drug process that critics call a ""chemical abortion."" About 24 hours after mifepristone is taken, the pregnant woman will take misoprostol – which induces uterine contractions and allows for the likely deceased fetus to be pushed out.
Current FDA approval allows for mifepristone to be prescribed within 10 weeks of conception, though now the State of Florida and FDA chief Dr. Marty Makary are separately scrutinizing the safety of the drug.
REPUBLICAN SENATORS BLAST FDA FOR EXPANDING ABORTION PILL ACCESS
Uthmeier said there is mounting evidence ofadverse health consequencesto women who take mifepristone – and that studies have shown an average of more than one death per year this century have been ascribed to complications from it.
The $350 million figure is calculated to allow for statutory damages of $10,000 per affected Floridian in 35,000 cases, as the attorney general balked in court filings at the idea a common pain reliever – recently under federal scrutiny itself -- could be compared to such ""chemical abortions.""
""Planned Parenthood sells profitable abortions to vulnerable women by lying to them about abortion pills being safer than Tylenol,"" Uthmeier wrote in the filing.
HAWLEY BLASTS FDA APPROVAL OF NEW ABORTION DRUG, CITES SAFETY AND TRUST CONCERNS
""The ‘safer than Tylenol’ marketing campaign has been ongoing for years and targeted to women in Florida. Just a few weeks ago, Defendant Planned Parenthood Florida Action proclaimed on X.com that ‘Mifepristone is safe. Safer than Tylenol.’ -- That claim is manifestly false.""
Tylenol, a commercial name for acetaminophen pills marketed by Summit, N.J.-based Kenvue Pharmaceuticals, is widely regarded as a ubiquitous drug but is also not without its controversies.
A spat between the Trump administration and Kenvue – a spinoff of the more-recognized Johnson & Johnson – over whether the headache reliever causes autism, and there had been a scandal in the 1980s wherein capsules marketed in Illinois had been adulterated with cyanide and killed several people.
MAJOR PRO-LIFE GROUP DEMANDS INVESTIGATION INTO ABORTION PILL BILLBOARDS IN FLORIDA
Florida claimed Planned Parenthood knows their Tylenol-mifepristone claims are ""false"" and ""badly misleads women… about thesafety and risks of chemical abortion.""
""Use of chemical abortion drugs routinely lands women in the emergency room with hemorrhaging and other serious complications,"" the state said.
Uthmeier’s suit cited a recent analysis finding that about 10% of women who underwent a ""chemical abortion"" went septic or suffered similar life-threatening side effects within 45 days.
ARREST WARRANT ISSUED FOR CALIFORNIA DOCTOR IN LOUISIANA ABORTION PILL CASE
The suit alleged that Planned Parenthood appears to prefer chemical abortions to surgical ones because they are more ""profitable.""
""Business is booming for Planned Parenthood. Its most recent annual report lists over $2 billion in revenue and $3.1 billion in assets,"" the suit said.
""The secret to the organization’s recent success is a top-down strategy of decreasing unprofitable health services and increasing profitable abortions,"" it added, citing comparative statistics on other services like cancer screenings from 2013 and 2023.
MORE THAN 20 GOP ATTORNEYS GENERAL CALL ON RFK JR, FDA TO REINSTATE SAFEGUARDS FOR ABORTION DRUGS
The suit also accused Planned Parenthood ofviolating RICO statutes– typically reserved for organized crime and mob syndicates.
The state asked the court to declare Planned Parenthood’s repeated advertisements touting mifepristone’s safety as a ""pattern of racketeering activity.""
Both Planned Parenthood’s national and Sunshine State arms fired back at Uthmeier and Tallahassee in statements to Fox News Digital.
""Once again, for the lawmakers in Florida: Mifepristone is safe and effective, and has been used by more than 7.5 million people forabortion and miscarriage carein the U.S. since its approval more than two decades ago,"" said Susan Baker Manning, general counsel for Planned Parenthood Federation of America.
""See you in court,"" Baker Manning said.
Alexandra Mandado, CEO of Planned Parenthood of Florida, added that her group ""proudly offers patients medically accurate and comprehensive information"" along with their care.
""[T]his politically motivated attack won’t change that.""
In response to Trump administration claims about Tylenol, Kenvue said at the time that ""sound science clearly shows that taking acetaminophen does not cause autism.""",florida attorney generaljames uthmeier tell fox news digital friday blatantly false claim popular abortioninducing drug under federal review safer tylenol launch multimilliondollar lawsuit cite rico statute mifepristone pharmaceutical block pregnancy hormone progesterone often utilize part twodrug process critic call chemical hour mifepristone take pregnant woman take misoprostol induce uterine contraction allow likely decease fetus push out current fda approval allow mifepristone prescribe within week conception though state florida fda chief marty makary separately scrutinize safety drug republican senator blast fda expand pill access uthmeier say mount evidence ofadverse health consequencesto woman take mifepristone study show average more one death per century ascribe complication million figure calculate allow statutory damage per affect floridian case attorney general balk court filing idea common pain reliever recently under federal scrutiny itself compare such chemical plan parenthood sell profitable vulnerable woman lie pill safer tylenol uthmeier write file hawley blast fda approval drug cite safety trust concern ‘safer tylenol’ market campaign ongoing target woman florida few week ago defendant plan parenthood florida action proclaim xcom ‘mifepristone safe safer tylenol’ claim manifestly false tylenol commercial name acetaminophen pill market summit njbased kenvue pharmaceutical widely regard ubiquitous drug without controversy spat between trump administration kenvue spinoff morerecognized johnson johnson over whether headache reliever cause autism scandal wherein capsule market illinois adulterate cyanide kill several major prolife group demand investigation into pill billboard florida florida claim plan parenthood know tylenolmifepristone claim false badly mislead women… thesafety risk chemical use chemical drug routinely land woman emergency room hemorrhage other serious complication state say uthmeier’s suit cite recent analysis find woman undergo chemical septic suffer similar lifethreatening side effect within day arrest warrant issue california doctor louisiana pill case suit allege plan parenthood appear prefer chemical surgical one because more profitable business boom plan parenthood most recent annual report list over billion revenue billion asset suit say secret organization’s recent success topdown strategy decrease unprofitable health service increase profitable add cite comparative statistic other service cancer screening more gop attorney general call rfk fda reinstate safeguard drug suit accuse plan parenthood ofviolating rico statutes– typically reserve organize crime mob syndicate state ask court declare plan parenthood’s repeat advertisement tout mifepristone’s safety pattern racketeer activity both plan parenthood’s national sunshine state arm fire back uthmeier tallahassee statement fox news digital once again lawmaker florida mifepristone safe effective use more million forabortion miscarriage carein since approval more two decade ago say susan baker man general counsel plan parenthood federation america see court baker man say alexandra mandado ceo plan parenthood florida add group proudly offer patient medically accurate comprehensive information along care politically motivate attack won’t change response trump administration claim tylenol kenvue say sound science clearly show take acetaminophen cause autism
